21.0, Private, 7th-8th,4, Machine-op-inspct, Own-child, White, Male,0.0,0,40, United-States, <=50K
61.0, Local-gov, Doctorate,16, Exec-managerial, Husband, White, Male,4064.0,0,40, United-States, <=50K
66.0, Self-emp-not-inc, 7th-8th,4, Farming-fishing, Unmarried, White, Male,0.0,0,50, United-States, <=50K
22.0, Private, HS-grad,9, Other-service, Own-child, Black, Male,0.0,0,30, United-States, <=50K
22.0, Private, HS-grad,9, Sales, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
65.0, Private, Some-college,10, Other-service, Unmarried, White, Female,0.0,0,24, United-States, <=50K
35.0, Private, Assoc-acdm,12, Other-service, Wife, White, Female,0.0,0,35, United-States, >50K
21.0,, HS-grad,9,, Not-in-family, White, Female,1055.0,0,40, United-States, <=50K
19.0, Private, HS-grad,9, Handlers-cleaners, Own-child, White, Male,0.0,0,16, United-States, <=50K
60.0, Self-emp-not-inc, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,30, United-States, <=50K
42.0, Self-emp-not-inc, Some-college,10, Craft-repair, Husband, White, Male,0.0,0,45, United-States, <=50K
32.0, Private, 11th,7, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
66.0,, Assoc-voc,11,, Not-in-family, White, Female,2964.0,0,30, United-States, <=50K
38.0, Private, 11th,7, Sales, Husband, White, Male,0.0,0,50, United-States, <=50K
19.0, Private, Some-college,10, Adm-clerical, Own-child, White, Female,0.0,2001,40, United-States, <=50K
48.0, Local-gov, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,0,60, Mexico, >50K
62.0, Local-gov, Bachelors,13, Adm-clerical, Wife, White, Female,0.0,1258,38, United-States, <=50K
31.0, Private, Some-college,10, Adm-clerical, Husband, White, Male,0.0,0,40, United-States, <=50K
36.0, Federal-gov, Assoc-acdm,12, Adm-clerical, Wife, White, Female,0.0,0,40, United-States, >50K
45.0, Private, Some-college,10, Machine-op-inspct, Unmarried, White, Male,0.0,0,48, United-States, <=50K
47.0, Private, HS-grad,9, Exec-managerial, Unmarried, White, Female,,0,43, United-States, <=50K
30.0, Private, HS-grad,9, Exec-managerial, Not-in-family, Black, Male,0.0,0,40, United-States, <=50K
56.0, Private, 7th-8th,4, Machine-op-inspct, Husband, White, Male,0.0,0,48, United-States, <=50K
34.0, Private, HS-grad,9, Handlers-cleaners, Own-child, White, Male,0.0,0,40, United-States, <=50K
43.0, State-gov, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
32.0, Private, Some-college,10, Exec-managerial, Husband, White, Male,0.0,0,40, United-States, >50K
54.0, Private, Some-college,10, Protective-serv, Husband, White, Male,0.0,0,40, United-States, >50K
35.0, Self-emp-not-inc, HS-grad,9, Farming-fishing, Husband, White, Male,0.0,0,99, United-States, <=50K
47.0, Private, HS-grad,9, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0.0,0,40, United-States, <=50K
18.0, Private, 11th,7, Sales, Own-child, White, Female,0.0,0,10, United-States, <=50K
31.0, Private, Some-college,10, Craft-repair, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
26.0, Private, HS-grad,9, Machine-op-inspct, Unmarried, Black, Female,0.0,0,40, United-States, <=50K
18.0, Private, 9th,5, Machine-op-inspct, Own-child, White, Male,0.0,0,40, Mexico, <=50K
30.0, Self-emp-not-inc, Some-college,10, Craft-repair, Own-child, White, Male,0.0,0,8, United-States, <=50K
25.0,, Bachelors,13,, Own-child, White, Male,0.0,0,20, United-States, <=50K
64.0, Federal-gov, Assoc-acdm,12, Prof-specialty, Not-in-family, White, Female,0.0,0,40, United-States, >50K
38.0, Private, Bachelors,13, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
22.0, Private, Assoc-voc,11, Other-service, Not-in-family, White, Female,0.0,0,30, United-States, <=50K
28.0, Private, HS-grad,9, Exec-managerial, Own-child, White, Female,0.0,0,40, United-States, <=50K
26.0, Private, HS-grad,9, Other-service, Not-in-family, White, Female,0.0,0,12, United-States, <=50K
63.0, Local-gov, 7th-8th,4, Other-service, Husband, White, Male,0.0,0,55, United-States, <=50K
44.0, Private, Bachelors,13, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
37.0, Private, HS-grad,9, Exec-managerial, Husband, White, Male,0.0,0,60, United-States, >50K
48.0, Private, HS-grad,9, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
24.0, Private, HS-grad,9, Handlers-cleaners, Unmarried, Black, Female,0.0,0,40, United-States, <=50K
32.0, Private, Some-college,10, Machine-op-inspct, Other-relative, White, Female,0.0,2205,40, Holand-Netherlands, <=50K
23.0, Private, Bachelors,13, Exec-managerial, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
44.0, Private, HS-grad,9, Other-service, Unmarried, White, Female,0.0,0,33, United-States, <=50K
25.0, Private, 1st-4th,2, Machine-op-inspct, Not-in-family, White, Male,0.0,0,24, Mexico, <=50K
56.0, Private, HS-grad,9, Other-service, Not-in-family, Black, Female,0.0,0,40, United-States, <=50K
54.0,, Some-college,10,, Husband, White, Male,0.0,0,50, United-States, <=50K
21.0, Private, Some-college,10, Sales, Own-child, White, Male,0.0,0,24, United-States, <=50K
20.0, Private, Some-college,10, Prof-specialty, Own-child, White, Male,0.0,0,24, United-States, <=50K
23.0, Private, Bachelors,13, Sales, Not-in-family, Asian-Pac-Islander, Male,0.0,0,50, Taiwan, <=50K
34.0, Self-emp-inc, Assoc-voc,11, Sales, Unmarried, White, Female,0.0,0,40, United-States, <=50K
53.0, Self-emp-not-inc, Bachelors,13, Prof-specialty, Husband, White, Male,0.0,0,40, United-States, <=50K
35.0, Private, Masters,14, Exec-managerial, Husband, White, Male,0.0,0,40, United-States, <=50K
60.0, Private, 9th,5, Machine-op-inspct, Husband, White, Male,2228.0,0,37, United-States, <=50K
18.0, Private, 11th,7, Prof-specialty, Own-child, White, Male,0.0,0,15, United-States, <=50K
30.0, Private, Bachelors,13, Prof-specialty, Husband, White, Male,0.0,0,45, United-States, >50K
17.0, Local-gov, 9th,5, Other-service, Own-child, White, Male,0.0,0,45, United-States, <=50K
43.0, Local-gov, Some-college,10, Transport-moving, Husband, White, Male,0.0,0,17, United-States, <=50K
53.0, Private, HS-grad,9, Craft-repair, Husband, White, Male,,0,40, United-States, >50K
54.0, Self-emp-not-inc, Some-college,10, Transport-moving, Husband, White, Male,2829.0,0,30, United-States, <=50K
20.0, Private, HS-grad,9, Transport-moving, Other-relative, White, Male,0.0,0,40, United-States, <=50K
52.0, Private, HS-grad,9, Machine-op-inspct, Husband, White, Male,0.0,2051,38, United-States, <=50K
25.0, Private, HS-grad,9, Adm-clerical, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
67.0, Private, 10th,6, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0.0,0,20, United-States, <=50K
30.0, Self-emp-not-inc, Assoc-voc,11, Prof-specialty, Husband, White, Male,15024.0,0,65, United-States, >50K
23.0, Self-emp-not-inc, 10th,6, Craft-repair, Not-in-family, White, Male,0.0,0,60, United-States, <=50K
35.0, Private, HS-grad,9, Machine-op-inspct, Wife, Black, Female,0.0,0,40, United-States, <=50K
40.0, Private, HS-grad,9, Other-service, Own-child, White, Male,0.0,0,25, United-States, <=50K
52.0, Private, Bachelors,13, Prof-specialty, Not-in-family, White, Male,0.0,0,30, United-States, >50K
41.0, Local-gov, Masters,14, Prof-specialty, Not-in-family, White, Male,0.0,1974,40, United-States, <=50K
33.0, Self-emp-inc, HS-grad,9, Other-service, Unmarried, Asian-Pac-Islander, Male,0.0,0,40, Vietnam, <=50K
31.0, Private, Some-college,10, Sales, Husband, White, Male,0.0,2051,57, United-States, <=50K
41.0, Self-emp-not-inc, Bachelors,13, Exec-managerial, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
22.0, Private, Some-college,10, Exec-managerial, Own-child, White, Female,0.0,0,40, United-States, <=50K
26.0, Private, Bachelors,13, Exec-managerial, Not-in-family, White, Male,0.0,0,70, United-States, >50K
50.0, Local-gov, Masters,14, Prof-specialty, Husband, White, Male,7688.0,0,50, United-States, >50K
26.0, Private, 11th,7, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
42.0, Private, Some-college,10, Exec-managerial, Not-in-family, White, Female,0.0,1741,50, United-States, <=50K
47.0, Local-gov, Some-college,10, Other-service, Own-child, White, Female,0.0,0,20, United-States, <=50K
38.0, Local-gov, Assoc-acdm,12, Protective-serv, Husband, White, Male,,0,56, United-States, >50K
31.0, Federal-gov, Assoc-voc,11, Prof-specialty, Own-child, White, Male,0.0,0,40, United-States, <=50K
34.0, Self-emp-not-inc, HS-grad,9, Farming-fishing, Husband, White, Male,0.0,0,80, United-States, <=50K
33.0, Private, Bachelors,13, Exec-managerial, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
35.0, Private, 12th,8, Sales, Not-in-family, Black, Female,0.0,0,40, United-States, <=50K
47.0, Private, Prof-school,15, Prof-specialty, Husband, White, Male,0.0,0,50, United-States, >50K
24.0, Private, Some-college,10, Adm-clerical, Own-child, Black, Female,0.0,0,20, United-States, <=50K
24.0, Private, Bachelors,13, Prof-specialty, Own-child, Black, Male,0.0,0,15, United-States, <=50K
18.0, Private, 11th,7, Other-service, Other-relative, Black, Male,,0,20, United-States, <=50K
28.0, Private, Some-college,10, Adm-clerical, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
62.0, Private, Some-college,10, Adm-clerical, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
64.0, Self-emp-not-inc, Some-college,10, Sales, Husband, White, Male,0.0,0,20, United-States, <=50K
55.0, Self-emp-not-inc, Prof-school,15, Prof-specialty, Not-in-family, White, Female,0.0,0,35, United-States, <=50K
30.0, Private, Some-college,10, Craft-repair, Not-in-family, Black, Male,0.0,0,45, United-States, <=50K
30.0, Private, Bachelors,13, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0,15, China, <=50K
42.0, Local-gov, Masters,14, Exec-managerial, Husband, White, Male,0.0,1977,40, United-States, >50K
, Private, 11th,7, Sales, Unmarried, White, Female,0.0,0,25, United-States, <=50K
36.0, Private, HS-grad,9, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0,40, India, <=50K
53.0, Private, HS-grad,9, Machine-op-inspct, Husband, White, Male,2829.0,0,40, United-States, <=50K
21.0, Private, Some-college,10, Other-service, Other-relative, White, Female,0.0,0,30, United-States, <=50K
49.0, Private, HS-grad,9, Other-service, Unmarried, White, Female,0.0,0,35, United-States, <=50K
24.0, Private, HS-grad,9, Handlers-cleaners, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
48.0, Private, HS-grad,9, Other-service, Unmarried, Black, Female,0.0,0,40, United-States, <=50K
61.0, Private, HS-grad,9, Exec-managerial, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
32.0, Private, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
23.0,, Some-college,10,, Not-in-family, White, Female,0.0,0,25, United-States, <=50K
18.0, Private, 5th-6th,3, Handlers-cleaners, Other-relative, White, Male,0.0,0,30, Honduras, <=50K
42.0, Private, HS-grad,9, Sales, Husband, White, Male,0.0,0,40, United-States, <=50K
45.0, Private, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,1977,55, United-States, >50K
37.0, Private, HS-grad,9, Craft-repair, Unmarried, White, Male,0.0,0,40, United-States, <=50K
41.0, Self-emp-not-inc, Some-college,10, Farming-fishing, Husband, White, Male,5013.0,0,70, United-States, <=50K
43.0, Private, HS-grad,9, Transport-moving, Husband, White, Male,0.0,0,40, United-States, <=50K
69.0, Private, HS-grad,9, Sales, Husband, White, Male,0.0,0,10, United-States, <=50K
25.0, Private, Some-college,10, Sales, Husband, White, Male,0.0,0,40, United-States, <=50K
21.0, Private, Some-college,10, Adm-clerical, Not-in-family, White, Female,0.0,0,45, United-States, <=50K
51.0, Local-gov, Doctorate,16, Exec-managerial, Not-in-family, White, Female,0.0,0,45, United-States, >50K
60.0, Self-emp-not-inc, HS-grad,9, Transport-moving, Husband, White, Male,3103.0,0,60, United-States, >50K
58.0, Self-emp-inc, Prof-school,15, Prof-specialty, Husband, White, Male,0.0,1977,50, United-States, >50K
30.0, Private, Some-college,10, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0,50, United-States, >50K
60.0, Self-emp-not-inc, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,1977,45, United-States, >50K
60.0, Private, 5th-6th,3, Transport-moving, Husband, White, Male,0.0,0,40, United-States, <=50K
18.0,, Some-college,10,, Own-child, White, Male,0.0,0,40, United-States, <=50K
30.0, Private, HS-grad,9, Transport-moving, Husband, White, Male,99999.0,0,40, United-States, >50K
47.0, Private, 5th-6th,3, Priv-house-serv, Own-child, White, Female,0.0,0,40, El-Salvador, <=50K
47.0, Private, HS-grad,9, Exec-managerial, Husband, White, Male,0.0,0,60, United-States, <=50K
22.0, Private, HS-grad,9, Other-service, Own-child, Black, Male,,0,80, United-States, <=50K
44.0, Private, Some-college,10, Handlers-cleaners, Unmarried, White, Male,0.0,0,40, Poland, <=50K
28.0, Private, HS-grad,9, Other-service, Not-in-family, Asian-Pac-Islander, Female,0.0,0,40, Philippines, <=50K
72.0, Self-emp-inc, Some-college,10, Exec-managerial, Husband, White, Male,0.0,0,25, United-States, >50K
33.0, Private, Bachelors,13, Adm-clerical, Not-in-family, White, Female,0.0,0,45, United-States, <=50K
56.0, Private, Some-college,10, Craft-repair, Husband, White, Male,0.0,0,45, United-States, <=50K
23.0, Private, Some-college,10, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0.0,0,35, United-States, <=50K
24.0, Private, HS-grad,9, Machine-op-inspct, Own-child, White, Female,0.0,0,25, United-States, <=50K
37.0, Private, HS-grad,9, Handlers-cleaners, Other-relative, White, Male,0.0,0,40, El-Salvador, <=50K
33.0, Private, 11th,7, Craft-repair, Own-child, White, Male,0.0,0,40, United-States, <=50K
59.0, Local-gov, Bachelors,13, Prof-specialty, Wife, White, Female,0.0,0,45, United-States, >50K
28.0, Private, Some-college,10, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, >50K
60.0, Private, Assoc-voc,11, Tech-support, Husband, White, Male,0.0,0,40, United-States, <=50K
21.0, Private, Some-college,10, Sales, Own-child, White, Female,0.0,0,20, United-States, <=50K
23.0, Private, Some-college,10, Adm-clerical, Husband, White, Male,0.0,0,40, United-States, <=50K
42.0, Private, HS-grad,9, Craft-repair, Not-in-family, White, Male,3325.0,0,40, United-States, <=50K
31.0, Private, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
31.0, Private, Prof-school,15, Prof-specialty, Not-in-family, White, Male,14084.0,0,50, United-States, >50K
69.0, Self-emp-inc, Bachelors,13, Machine-op-inspct, Husband, White, Male,3818.0,0,30, United-States, <=50K
24.0, Private, Some-college,10, Sales, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
57.0, Private, Assoc-voc,11, Prof-specialty, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
53.0, Private, HS-grad,9, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, >50K
33.0, Private, Masters,14, Exec-managerial, Own-child, White, Female,14084.0,0,50, United-States, >50K
44.0, Private, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,0,70, United-States, >50K
32.0, Federal-gov, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,0,40, United-States, <=50K
42.0, Private, HS-grad,9, Other-service, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
67.0, Self-emp-not-inc, Some-college,10, Farming-fishing, Husband, White, Male,0.0,0,44, United-States, <=50K
54.0,, Masters,14,, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
55.0, Private, 10th,6, Other-service, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
50.0, Private, 11th,7, Machine-op-inspct, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
52.0, State-gov, Masters,14, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0,40, United-States, <=50K
29.0, Private, Assoc-voc,11, Sales, Not-in-family, Black, Male,0.0,0,45, United-States, <=50K
26.0, Private, 11th,7, Adm-clerical, Own-child, White, Female,0.0,0,40, United-States, <=50K
58.0, Self-emp-not-inc, 10th,6, Craft-repair, Not-in-family, White, Male,0.0,0,40, Greece, <=50K
42.0, Private, Some-college,10, Exec-managerial, Husband, White, Male,0.0,0,65, United-States, <=50K
26.0, Private, Some-college,10, Sales, Own-child, White, Male,0.0,0,42, United-States, <=50K
31.0, Private, Some-college,10, Exec-managerial, Own-child, White, Male,0.0,0,40, United-States, <=50K
37.0, Private, HS-grad,9, Exec-managerial, Not-in-family, White, Male,0.0,0,35, United-States, <=50K
31.0, Private, Masters,14, Prof-specialty, Husband, White, Male,0.0,1902,43, United-States, >50K
62.0, Self-emp-not-inc, HS-grad,9, Sales, Husband, White, Male,0.0,0,40, United-States, <=50K
37.0, Self-emp-inc, Bachelors,13, Exec-managerial, Own-child, White, Male,0.0,0,40, United-States, <=50K
22.0, Private, Some-college,10, Prof-specialty, Own-child, White, Male,0.0,0,50, United-States, <=50K
28.0, Private, Assoc-voc,11, Exec-managerial, Own-child, Black, Female,0.0,0,40, United-States, <=50K
48.0,, Bachelors,13,, Husband, White, Male,0.0,0,55, United-States, >50K
25.0, Private, Assoc-voc,11, Sales, Husband, White, Male,0.0,0,41, United-States, <=50K
22.0, Private, Some-college,10, Craft-repair, Own-child, White, Male,0.0,0,35, United-States, <=50K
46.0, Private, Bachelors,13, Tech-support, Husband, White, Male,0.0,0,40, United-States, <=50K
29.0, Private, Assoc-voc,11, Farming-fishing, Husband, White, Male,0.0,0,40, United-States, >50K
51.0, Private, HS-grad,9, Other-service, Not-in-family, White, Female,0.0,0,24, United-States, <=50K
, Private, HS-grad,9, Exec-managerial, Own-child, White, Male,0.0,0,40, United-States, <=50K
44.0, Private, HS-grad,9, Transport-moving, Husband, White, Male,0.0,0,40, United-States, <=50K
36.0, Local-gov, Some-college,10, Adm-clerical, Own-child, Black, Male,0.0,0,40, United-States, <=50K
32.0, Private, Assoc-voc,11, Prof-specialty, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
49.0, Private, 7th-8th,4, Machine-op-inspct, Husband, Other, Male,0.0,0,38, United-States, <=50K
47.0, Private, Some-college,10, Exec-managerial, Not-in-family, White, Male,0.0,0,60, United-States, <=50K
